index,text,Country,Class
893,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
894,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
895,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
896,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
897,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
898,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
899,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
900,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
901,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
902,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
903,6 months ago we became “The Whitlams” #married #husbandandwife #family #love https://t.co/CnajLAbHKC,Denmark,Happy
904,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
905,"RT @BadAssKittyG: #RT TO HELP @FreeKatoAndKleo!!!

#Hamden #CT #Family #Pets #DeathRow https://t.co/h9Ge92NkXh",Denmark,Happy
906,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
907,"#property #RealEstate #invest #business #offer #forsale in Bulgaria, #family #Hotel complex in town Balchik by Blac… https://t.co/JQA7MI7JRU",Denmark,Happy
908,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
909,"#forsale in #Bulgaria - #property not far from sea and #Golf - modern house with large garden € 43,500… https://t.co/65HaJDAfkg",Denmark,Happy
910,#ForSale  #hotel #business #Invest #RealEstate in Bulgaria - Mini #Hotel complex for hunters 2 km from beautiful… https://t.co/do2uYdATT5,Denmark,Happy
911,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
912,"#property #RealEstate #invest #offer #ForSale in Bulgaria, Modern furnished house by Black sea near #Golf complex €… https://t.co/Z2zEJBRz29",Denmark,Happy
913,"#ForSale #DreamHome in Bulgaria #invest #topdeals #property direct by #Golf Modern, stylish house with full… https://t.co/ORR8JMWmug",Denmark,Happy
914,"For sale in Bulgaria 
Small #family #Hotel near the center of the village Kranevo by Black sea € 310,000… https://t.co/F9q80xA8M6",Denmark,Happy
915,#forsale #topdeals #invest close to #Golf in Bulgaria - Villa with stunning views and large garden near Black sea €… https://t.co/d13JSyN2zb,Denmark,Happy
916,"For sale in Bulgaria 
small #family #Hotel 2 stars in  Balchik by Black Sea € 175,000 https://t.co/TEpcOTn77b  not… https://t.co/bg689mJWPh",Denmark,Happy
917,"#forsale #property in Bulgaria - Mini #hotel categorized with 2 stars near #beaches not far from #Golf € 175,000… https://t.co/14jjQbUDS2",Denmark,Happy
918,@DOCnation_7 And that’s why I reduced my hours at working. More free time &gt; more money. #simplepleasures #family #freetime,Denmark,Happy
919,"PRICE DROP #property #RealEstate #invest #offer #ForSale in Bulgaria,  - Villa by Black sea not far from #Golf cour… https://t.co/wZt4ENI9RV",Denmark,Happy
920,"RT @clanackermann: #famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine #Fas…",Denmark,Happy
921,#forsale #property #invest #forsale in Bulgaria - Small family #Hotel / large house for three families at Black sea… https://t.co/TA5VJRl3Wz,Denmark,Happy
922,"#property #RealEstate #invest #offer #ForSale in Bulgaria, 3-story house in a well developed village 40 km from… https://t.co/jRRN69DF4W",Denmark,Happy
923,"#ForSale in Bulgaria - Modern #home in a gated complex with swimming pool, 600 meters from #beachby Black sea € 68,… https://t.co/N6RYg5VThR",Denmark,Happy
924,"#forsale #property in Bulgaria - Modern villa close to Black sea , great #beaches and #Golf courses € 250,000… https://t.co/U7qfUUJvfF",Denmark,Happy
925,#forsale  #realestateinvestment #RealEstate #Property In Bulgaria - not far from #Golf and #beach - 4 villas in gat… https://t.co/GZ1EWTfIhc,Denmark,Happy
926,Journée Karting... 1ère des filles et 4ème sur 13 👏🏻 #familytime #family #photography… https://t.co/NfgWGrJQkM,Denmark,Happy
927,"#ForSale in Bulgaria 
Small #family #Hotel by Black sea € 310,000 https://t.co/Wcg7gyKgO7      200m from the road V… https://t.co/44mFx05T42",Denmark,Happy
928,RT @mntntony: Send photo&amp;video..#sister #orgasm #incest #ensest #taboo #follow #family #hot #boobs #Teen #Realincest #RETWETT #Share https:…,Denmark,Happy
929,Last 5 places to attend this fabulous multi award winning course for our September 2018 are still up for grabs! Don… https://t.co/vyo0RziBXQ,Denmark,Happy
930,"#famille #excentrique #ackermann #web https://t.co/CjXZ0yKxhE #tele #tv #TF1 #M6 #pascale, #cyril #morgan #capucine… https://t.co/WmXNDMkWEY",Denmark,Happy
931,"I have so many sketches always!
I should work them all off soon, after the big fair I'll take my time.
I hope I wil… https://t.co/f5a7vioRgL",Denmark,Happy
932,RT @sreilley10: Owasco Elementary at the Cayuga County Autism Walk 💙💙💙   #AutismAwareness  #family https://t.co/zYxXzUoExU,Denmark,Happy
933,"SURPRIIIIIIIIIISE !!!
#fatherandson #family #moment #relationship #quality #honor #thanksdad… https://t.co/P3U4AnCPHO",Denmark,Happy
934,Owasco Elementary at the Cayuga County Autism Walk 💙💙💙   #AutismAwareness  #family https://t.co/zYxXzUoExU,Denmark,Happy
935,"Beautiful spring walk today with the family 😍

#getoutdoors #nature #spring #whitecliffs #family… https://t.co/a7CKCU3m44",Denmark,Happy
936,Cracking day at @winghamwildlife with sam_summerandpoppy and @KellyS_xo - great day out! #family… https://t.co/eJT7aTJcjg,Denmark,Happy
937,RT @AgerKelly: Playing old fashioned games in the sunshine - money up the wall. @TVInfants @ClaireTVI @TVI_Alastair #freegames #family http…,Denmark,Happy
938,"We're open from 08:00 - 23:00 everyday

#thesunflowercafe #leytonstone #walthamforest #london #dinner #lunch… https://t.co/TEGpZfrdND",Denmark,Happy
939,"Vanavond verjaardag vieren @Dock19Almelo, deel 1 #family #happytime #lekkereten https://t.co/yt8N6Aw0hp",Denmark,Happy
940,RT @Jasmine_Vissers: It's #saturday eve and it's time for some #boardgames. Going to play #andor with my #hubby to be. #weekend #games #Qua…,Denmark,Happy
941,"RT @Brady_Dks: Il est entrain de baiser sa vraie sœur ❤😱🔞
#hot #incest #taboo #family #porn #xxx #sex https://t.co/2zncwb6i6I",Denmark,Happy
942,It's #saturday eve and it's time for some #boardgames. Going to play #andor with my #hubby to be. #weekend #games… https://t.co/TQLi3d7yfd,Denmark,Happy
943,"RT @LauraLibricz: ""Love is what makes a family!"" Discover #RRBC author Jo Ann Wentzel @WentzelJo https://t.co/oe8JVUhUdE #adoption #family",Denmark,Happy
944,RT @PhilippRiprese: 📢 Ich bin live auf #Fortnite !  https://t.co/dWZgRUlD0m #wizebot #twitch #smallstreamers #twitchde #twitch #live #lives…,Denmark,Happy
945,"The joy of blowing bubbles!

#Eastbourne #igerseastbourne #bubbles #children #family @… https://t.co/YhRGPwo001",Denmark,Happy
946,RT @BSchweinsteiger: Sunday stroll.👪 #family #chicago https://t.co/Udpa3TPUGW,Denmark,Happy
947,RT @mntntony: Send photo&amp;video..#mom #son #incest #family #sleep https://t.co/HkOemKQFfm,Denmark,Happy
948,Playing old fashioned games in the sunshine - money up the wall. @TVInfants @ClaireTVI @TVI_Alastair #freegames… https://t.co/DndZKoiHia,Denmark,Happy
949,Najgora vijest danas je da je zagorila štrudla... #EnDirecto #family,Denmark,Happy
950,☉ #Fantastischer Tag mit der #Ferrari-#Family! 😊 — in Köln https://t.co/TytwpQZWGo,Denmark,Happy
951,Nous pour @maisonstandards 🤩 une marque que nous affectionnons particulièrement et qui nous ressemble 👫 Portrait su… https://t.co/JtVdtWwx0C,Denmark,Happy
952,Have a nice weekend! https://t.co/DjYG8A3YkI #tie #fliege #hund #hunde #dog #dogs #saturday #weekend #QualityTime… https://t.co/b5S1qmO0wR,Denmark,Happy
953,#oldtimershow #railwaymuseum #trains #cars #family  &lt;3 magyar Vasúttörténeti Park / Hungarian… https://t.co/0814hwuECg,Denmark,Happy
954,Lilith with auntie Sophie and daddy #family #daddysgirl #auntie https://t.co/DqQTzKmAQK,Denmark,Happy
955,We have updated KinderApp Farm and made it even better to play and learn for our little ones. Enjoy  💕… https://t.co/TQdgrZn034,Denmark,Happy
956,RT @PhilippRiprese: 📢 Ich bin live auf #Fortnite !  https://t.co/dWZgRUlD0m #wizebot #twitch #smallstreamers #twitchde #twitch #live #lives…,Denmark,Happy
957,Ready for the #party #saturdaynight #family #vosges #bighair #vest #black #color #letsgo… https://t.co/V8rRQTbg6J,Denmark,Happy
958,RT @PhilippRiprese: 📢 Ich bin live auf #Fortnite !  https://t.co/dWZgRUlD0m #wizebot #twitch #smallstreamers #twitchde #twitch #live #lives…,Denmark,Happy
959,"🆕#Soundtrack 🎬 Dominic Lewis »Peter Rabbit«

📝 https://t.co/TbARRXWP6U  ▶️ https://t.co/LtjAG8p8N2  🛒… https://t.co/BYLOqkycDh",Denmark,Happy
960,RT @PhilippRiprese: 📢 Ich bin live auf #Fortnite !  https://t.co/dWZgRUlD0m #wizebot #twitch #smallstreamers #twitchde #twitch #live #lives…,Denmark,Happy
961,📢 Ich bin live auf #Fortnite !  https://t.co/dWZgRUlD0m #wizebot #twitch #smallstreamers #twitchde #twitch #live… https://t.co/0C6M8K3jY8,Denmark,Happy
962,What a great little family photo shoot earlier today!! #gavinconlanphotography #family #familyportraits #portraits… https://t.co/gF5Ny8DkWa,Denmark,Happy
963,We are looking for a new family member .... 🐾❤️ #canecorso #canecorsopuppy #puppies #family… https://t.co/JWJO2monYI,Denmark,Happy
964,"RT @BadAssKittyG: #RT TO HELP @FreeKatoAndKleo!!!

#Hamden #CT #Family #Pets #DeathRow https://t.co/h9Ge92NkXh",Denmark,Happy
965,"#family @ Wawer, Warszawa, Poland https://t.co/1Wwf7t6ouE",Denmark,Happy
966,"RT @BadAssKittyG: #RT TO HELP @FreeKatoAndKleo!!!

#Hamden #CT #Family #Pets #DeathRow https://t.co/h9Ge92NkXh",Denmark,Happy
967,"RT @BadAssKittyG: #RT TO HELP @FreeKatoAndKleo!!!

#Hamden #CT #Family #Pets #DeathRow https://t.co/h9Ge92NkXh",Denmark,Happy
968,#portrait #friendship #couple #husbendandwife #france #reallife #houseinparis #family #fun #joy… https://t.co/wK0J8cnvdg,Denmark,Happy
969,Bunã ziua! Hola! #holidays #rumania #family #mytime #love #havefun #mybrother #mysisterinlaw… https://t.co/rVbgGrZHqO,Denmark,Happy
970,RT @emilielopez: 23 ans pour mon #LittleBro. 99 ans pour mon papy. ❤️❤️❤️ #Birthday #Family #Love #Throwback https://t.co/Z51a47gsjy,Denmark,Happy
971,"RT @Rbull076: Living the life. Loving the @vergecurrency project with @justinvendetta 

Thank you from the bottom of ny heart!

#xvg #FAMIL…",Denmark,Happy
972,"🌼 #Weddingday with #stripes &amp; #lime #yellow #outfit 💛 #spring #love &amp; #family à Quarante,… https://t.co/Wh0zxEZSpv",Denmark,Happy
973,"RT @Rbull076: Living the life. Loving the @vergecurrency project with @justinvendetta 

Thank you from the bottom of ny heart!

#xvg #FAMIL…",Denmark,Happy
974,Home from my road trip tour of the East (England). Lowestoft we couldn’t see the sea b/c of mist. Spalding sooo col… https://t.co/lgRxJDp8z4,Denmark,Happy
975,"I’m a lucky woman, with these two beautiful human beans by my side 💕 #love #family https://t.co/h2A2xtmKyR",Denmark,Happy
976,"#family #selfie 😀 @ Bloke, Slovenia https://t.co/Eoqqp63s7x",Denmark,Happy
977,"Living the life. Loving the @vergecurrency project with @justinvendetta 

Thank you from the bottom of ny heart!… https://t.co/xqSYovKwfp",Denmark,Happy
978,"#realhero #dontated his #superoheros to kids in #syria #amazingchild, #godbless the #family #greatjob #pnksboutique https://t.co/p2cmTR6AzV",Denmark,Happy
979,#family #love #husbandandwife #❤️❤️❤️ #daughters #getready #for#Therevelation… https://t.co/0CKSequ6WF,Denmark,Happy
980,"#realhero #dontated his #superoheros to kids in #syria #amazingchild, #godbless the #family… https://t.co/Va8000PsoO",Denmark,Happy
981,"Possible to take #train abroad with #family, just as we do. Reduces #climate impact.  https://t.co/HdqNiSKyvG",Denmark,Happy
982,"Skiing in Mont Blanc in the French Alps with my sisters. Good exercise, budget accommodation, very active. Also, ev… https://t.co/EMMv2hFyTs",Denmark,Happy
983,"#Repost @beokaSz
• • •
@Elygutierrez19 christopherlevy kaileylevy19 #family #love💙… https://t.co/kItYELuGbm",Denmark,Happy
984,Feels so good to finally have my family here with me. #lakecomo #varenna #italy #family… https://t.co/ZU8CXQHLK7,Denmark,Happy
985,#week-end #love #family #lololeblog #bloggerlifestyle #panneau 🌸🌼🌸 https://t.co/0xxKQL4ZRq,Denmark,Happy
986,#famiglia #instalove #amore #family ❤ #sempreconme #nelcuore #insieme ❤ https://t.co/uWZrKLtIyw,Denmark,Happy
987,RT @Julestravel: looking for a last minute #holiday this spring? check out our amazing #travel #offers here #Maldives #Caribbean #villas #f…,Denmark,Happy
988,"#Baufinanzierung 🏡 heute ab 0,51% p.a. 👏 0,54% p.a. eff. | Zinsbindung 5 J. | Jetzt hier ausrechnen ☀️… https://t.co/2gTUnijs2R",Denmark,Happy
989,"RT @SALTglassstudio: #Easter #GlassArt #Courses #Get #Creative #Creative #Family #Fun #Eggs 
29 March - 15 April https://t.co/UCxO66epP8 ht…",Denmark,Happy
990,Go Bodi 🏒 🙌 4-1 Victory 💪 😃 Proud Auntie #nephew #family #hockey #victory #amvj #amsterdam https://t.co/PsBIJmgYcY,Denmark,Happy
991,RT @emilielopez: 23 ans pour mon #LittleBro. 99 ans pour mon papy. ❤️❤️❤️ #Birthday #Family #Love #Throwback https://t.co/Z51a47gsjy,Denmark,Happy
992,RT @chessgamesshop: Perfect travel chess set - Easy to pack &amp; carry https://t.co/7N6GIPuijr New on the market - Get your own special JigChe…,Denmark,Happy
993,"RT @chessgamesshop2: Piglet dice-Throw The Pigs-Simple funny,mini game-Family,Party,Board Game https://t.co/HwR434LzB3 #game #games #fun #p…",Denmark,Happy
994,#niece #family #coys #prewembley https://t.co/PT7of37bon,Denmark,Happy
995,"RT @SALTglassstudio: #eggs #eggs #eggs 
Amazing few days &amp; great students
#Easter #Family #Fun #Glass #Courses - 29 March – 15 April https:…",Denmark,Happy
996,RT @SALTglassstudio: Great students work #Easter #Family #Fun #Glass #Courses - 29 March – 15 April https://t.co/olpR8fusFk  #Get  #Creativ…,Denmark,Happy
997,Celebrating 40 years of marriage of Mum and Dad! #40yearsmarried #parents #mumanddad #family #champagne #bubbles… https://t.co/lfhb6kRYnX,Denmark,Happy
998,"My Irish aunt is here!!!!
#family #ireland #cafe #volkshuis #terhagen #fun #booze @ Café Volkshuis https://t.co/zxaJrwIzdw",Denmark,Happy
999,Spot the tourists at the Eiffel Tower #eiffeltower #toureiffel #tourists #family #paris https://t.co/7zdyJxaaig,Denmark,Happy
0,"RT @REMAUG1: @TeamRema  My lovelies thank you for the love and support over the years, you are loved back 😍😍😍😍 #TheRemaz #Family #Onelove h…",Burundi,Unhappy
1,#family https://t.co/HRre7AXEbo,Burundi,Unhappy
2,#family https://t.co/Ss6O2wNbJS,Burundi,Unhappy
3,When a sunday at home all you get after a tough and long week.. #chills #fun #entertainment #love #family #movies #socialmedia #metime,Burundi,Unhappy
4,#family @sexilartiste @sexilartiste Dodo Happy birthday 😘😘😘😘 https://t.co/Zc3Rr1RAqG,Burundi,Unhappy
5,"@TeamRema  My lovelies thank you for the love and support over the years, you are loved back 😍😍😍😍 #TheRemaz #Family… https://t.co/yAsdfTzpgx",Burundi,Unhappy
6,Enjoy every moment you got with your family. Live NOW. #sobriety #family https://t.co/5cYJ7Phyzp,Burundi,Unhappy
7,RT @danielbatuwa: @ActionAidNG @GirlChildright @ChibokGirls @obyezeks @girleffect @nassnigeria Keep it up guys 👏. Such is having a heart ♥…,Burundi,Unhappy
8,RT @BlanketsNWineUG: Our always stunning MC @missdeedan. We can't wait to kick it with you all 🎊🎉 on the 6th of May at the Lugogo Cricket O…,Burundi,Unhappy
9,RT @BlanketsNWineUG: Our always stunning MC @missdeedan. We can't wait to kick it with you all 🎊🎉 on the 6th of May at the Lugogo Cricket O…,Burundi,Unhappy
